ranker|game_season|date_game|game_location|opp_id|game_result|pts|opp_pts|fg|fga|fg_pct|fg3|fg3a|fg3_pct|ft|fta|ft_pct|orb|trb|ast|stl|blk|tov|pf|x|opp_fg|opp_fga|opp_fg_pct|opp_fg3|opp_fg3a|opp_fg3_pct|opp_ft|opp_fta|opp_ft_pct|opp_orb|opp_trb|opp_ast|opp_stl|opp_blk|opp_tov|opp_pf|
1|1|2010-11-12||Campbell|W|70|60|22|52|.423|5|19|.263|21|31|.677|14|37|13|3|7|19|20||20|49|.408|7|19|.368|13|20|.650|5|21|9|5|3|16|26
2|2|2010-11-16|@|Kansas State|L|57|73|19|55|.345|5|17|.294|14|21|.667|8|33|10|5|7|17|23||26|64|.406|7|23|.304|14|28|.500|12|42|19|6|5|15|21
3|3|2010-11-21|@|North Carolina-Greensboro|W|92|70|29|54|.537|4|16|.250|30|41|.732|8|26|12|20|3|15|26||23|41|.561|6|10|.600|18|29|.621|4|26|9|4|0|29|28
4|4|2010-11-25|N|Cal State Northridge|W|72|56|29|55|.527|4|14|.286|10|15|.667|6|30|21|2|5|16|22||17|51|.333|6|18|.333|16|28|.571|11|32|9|6|1|25|21
5|5|2010-11-26|N|Oklahoma State|W|56|51|17|49|.347|2|14|.143|20|31|.645|10|34|8|2|3|13|19||17|59|.288|3|13|.231|14|20|.700|16|38|8|3|3|16|25
6|6|2010-11-28|N|Nevada-Las Vegas|L|59|71|20|41|.488|10|16|.625|9|21|.429|9|25|11|4|3|18|17||31|58|.534|4|17|.235|5|11|.455|10|26|19|5|1|9|21
7|7|2010-12-01||Purdue|L (1 OT)|55|58|19|55|.345|2|14|.143|15|21|.714|12|40|10|4|4|13|18||21|58|.362|5|21|.238|11|19|.579|8|28|12|4|2|9|20
8|8|2010-12-05||Virginia|L|54|57|22|51|.431|6|15|.400|4|4|1.000|8|27|8|4|7|11|16||23|49|.469|4|12|.333|7|11|.636|8|27|16|5|6|10|12
9|9|2010-12-12||Penn State|W|79|69|30|55|.545|7|15|.467|12|19|.632|10|35|20|2|4|10|17||24|57|.421|7|22|.318|14|16|.875|9|29|10|2|2|9|18
10|10|2010-12-18|N|Mississippi State|W|88|57|30|60|.500|9|25|.360|19|23|.826|11|36|17|8|2|10|15||22|49|.449|6|19|.316|7|13|.538|5|22|10|6|3|16|20
11|11|2010-12-23|N|St. Bonaventure|W (1 OT)|76|68|27|55|.491|7|20|.350|15|20|.750|6|31|15|11|4|13|15||27|65|.415|7|18|.389|7|11|.636|11|33|14|8|3|14|16
12|12|2010-12-30||South Carolina Upstate|W|64|53|24|53|.453|2|14|.143|14|21|.667|9|30|14|7|4|9|12||21|49|.429|8|21|.381|3|10|.300|8|27|12|4|3|18|19
13|13|2011-01-02||Mount St. Mary's|W|99|34|36|52|.692|6|15|.400|21|33|.636|8|38|21|15|9|13|20||9|53|.170|5|17|.294|11|21|.524|14|28|4|5|3|25|21
14|14|2011-01-08||Florida State|W|71|59|18|45|.400|1|8|.125|34|37|.919|5|28|9|10|3|13|16||22|62|.355|7|24|.292|8|14|.571|15|37|13|8|4|19|30
15|15|2011-01-13|@|North Carolina|L|61|64|21|53|.396|11|23|.478|8|15|.533|5|30|9|13|3|18|21||26|63|.413|5|21|.238|7|17|.412|15|39|17|6|6|17|17
16|16|2011-01-15||Wake Forest|W|94|65|34|58|.586|8|17|.471|18|21|.857|6|27|23|8|5|10|18||20|50|.400|7|21|.333|18|21|.857|7|19|8|4|4|16|19
17|17|2011-01-20|@|Maryland|W|74|57|30|56|.536|5|14|.357|9|13|.692|8|34|14|7|3|15|15||20|56|.357|6|20|.300|11|15|.733|9|28|12|4|1|16|16
18|18|2011-01-22||Longwood|W|70|52|25|56|.446|5|19|.263|15|17|.882|11|35|16|4|5|11|16||17|46|.370|4|16|.250|14|22|.636|6|24|6|4|1|11|17
19|19|2011-01-25|@|Georgia Tech|L|57|72|22|56|.393|1|11|.091|12|16|.750|11|30|9|6|1|18|16||27|60|.450|8|24|.333|10|16|.625|11|32|19|12|3|11|18
20|20|2011-01-30||Miami (FL)|W|72|68|23|45|.511|8|17|.471|18|29|.621|3|22|13|2|3|8|17||24|52|.462|8|27|.296|12|19|.632|10|27|12|2|3|10|23
21|21|2011-02-02|@|North Carolina State|W|77|69|27|66|.409|4|16|.250|19|25|.760|17|41|9|4|3|6|17||24|60|.400|3|15|.200|18|26|.692|12|33|11|1|8|6|17
22|22|2011-02-05|@|Boston College|L|56|58|20|58|.345|3|14|.214|13|17|.765|14|36|6|3|2|6|16||23|53|.434|7|20|.350|5|8|.625|7|30|11|2|6|8|17
23|23|2011-02-13||Georgia Tech|W|102|77|32|58|.552|8|15|.533|30|39|.769|14|38|16|4|3|14|20||24|56|.429|12|28|.429|17|21|.810|6|18|13|6|2|13|25
24|24|2011-02-15||Maryland|W|91|83|29|64|.453|9|23|.391|24|32|.750|11|33|19|8|4|8|18||29|59|.492|4|14|.286|21|24|.875|4|30|16|4|4|15|21
25|25|2011-02-19|@|Virginia|L|54|61|21|52|.404|7|22|.318|5|7|.714|5|27|7|9|4|12|16||21|46|.457|11|23|.478|8|13|.615|4|28|13|4|3|14|13
26|26|2011-02-22|@|Wake Forest|W|76|62|27|45|.600|8|12|.667|14|22|.636|9|33|14|6|3|17|12||25|59|.424|3|18|.167|9|12|.750|9|19|12|7|3|10|18
27|27|2011-02-26||Duke|W|64|60|25|64|.391|6|19|.316|8|19|.421|14|42|12|1|2|5|15||23|58|.397|4|20|.200|10|13|.769|9|35|6|3|6|5|18
28|28|2011-03-01||Boston College|L|61|76|24|56|.429|3|17|.176|10|13|.769|2|22|6|4|2|6|17||23|51|.451|10|22|.455|20|26|.769|8|38|15|1|2|10|15
29|29|2011-03-05|@|Clemson|L|60|69|18|59|.305|6|20|.300|18|23|.783|15|32|9|14|4|18|19||24|49|.490|7|17|.412|14|19|.737|8|34|19|6|7|18|22
30|30|2011-03-10|N|Georgia Tech|W|59|43|22|47|.468|4|15|.267|11|16|.688|5|26|8|8|2|13|10||17|53|.321|5|23|.217|4|6|.667|9|27|5|7|1|12|19
31|31|2011-03-11|N|Florida State|W|52|51|17|54|.315|6|22|.273|12|21|.571|7|24|12|7|0|10|14||23|49|.469|4|15|.267|1|5|.200|11|36|13|1|5|20|20
32|32|2011-03-12|N|Duke|L|63|77|21|57|.368|2|16|.125|19|24|.792|14|30|3|4|2|12|20||25|53|.472|5|18|.278|22|26|.846|9|29|11|5|1|15|22
33|33|2011-03-16||Bethune-Cookman|W|79|54|33|59|.559|7|20|.350|6|10|.600|5|26|21|7|3|6|8||22|51|.431|6|20|.300|4|6|.667|7|23|13|1|2|13|10
34|34|2011-03-20||Wichita State|L (1 OT)|76|79|21|50|.420|8|18|.444|26|34|.765|6|27|10|8|6|13|16||31|63|.492|10|20|.500|7|12|.583|10|34|18|6|5|14|23
